Local time,Open,High,Low,Close,Volume
25.06.2011 08:00:00.000 GMT+0800,1.59561,1.59561,1.59561,1.59561,0
26.06.2011 08:00:00.000 GMT+0800,1.59572,1.59656,1.59447,1.59521,19135.9004
27.06.2011 08:00:00.000 GMT+0800,1.59521,1.60115,1.59127,1.59864,175021.0625
28.06.2011 08:00:00.000 GMT+0800,1.59864,1.60434,1.59110,1.59861,180426.3438
29.06.2011 08:00:00.000 GMT+0800,1.59861,1.60798,1.59698,1.60651,176309.8594
30.06.2011 08:00:00.000 GMT+0800,1.60651,1.61178,1.59727,1.60188,173778.1875
01.07.2011 08:00:00.000 GMT+0800,1.60188,1.60956,1.59876,1.60731,153380.4531
02.07.2011 08:00:00.000 GMT+0800,1.60731,1.60731,1.60731,1.60731,0
03.07.2011 08:00:00.000 GMT+0800,1.60732,1.60772,1.60524,1.60743,14864.4102
04.07.2011 08:00:00.000 GMT+0800,1.60748,1.61397,1.60539,1.60843,103012.6016
05.07.2011 08:00:00.000 GMT+0800,1.60845,1.61277,1.59903,1.60601,154479.4844
06.07.2011 08:00:00.000 GMT+0800,1.60602,1.60904,1.59474,1.60161,152555.2656
07.07.2011 08:00:00.000 GMT+0800,1.60159,1.60177,1.59429,1.59726,159455.5781
08.07.2011 08:00:00.000 GMT+0800,1.59726,1.60775,1.59313,1.60509,157159.6875
09.07.2011 08:00:00.000 GMT+0800,1.60509,1.60509,1.60509,1.60509,0
10.07.2011 08:00:00.000 GMT+0800,1.60562,1.60567,1.60057,1.60294,16843.9102
11.07.2011 08:00:00.000 GMT+0800,1.60296,1.60416,1.58821,1.58994,176028.3438
12.07.2011 08:00:00.000 GMT+0800,1.58995,1.59481,1.57800,1.59251,219385.3438
13.07.2011 08:00:00.000 GMT+0800,1.59251,1.61928,1.59047,1.61828,188432.6563
14.07.2011 08:00:00.000 GMT+0800,1.61829,1.61851,1.60943,1.61522,174424.8281
15.07.2011 08:00:00.000 GMT+0800,1.61522,1.61688,1.60760,1.61269,156026.9531
16.07.2011 08:00:00.000 GMT+0800,1.61269,1.61269,1.61269,1.61269,0
17.07.2011 08:00:00.000 GMT+0800,1.61334,1.61468,1.61014,1.61181,19775.8906
18.07.2011 08:00:00.000 GMT+0800,1.61183,1.61279,1.60049,1.60678,158629.1875
19.07.2011 08:00:00.000 GMT+0800,1.60680,1.61778,1.60546,1.61256,160363.7344
20.07.2011 08:00:00.000 GMT+0800,1.61256,1.61729,1.60684,1.61647,161349.5938
21.07.2011 08:00:00.000 GMT+0800,1.61646,1.63387,1.61208,1.63210,188568.7656
22.07.2011 08:00:00.000 GMT+0800,1.63209,1.63270,1.62643,1.62990,160852.1563
23.07.2011 08:00:00.000 GMT+0800,1.62990,1.62990,1.62990,1.62990,0
24.07.2011 08:00:00.000 GMT+0800,1.63003,1.63426,1.62961,1.62969,17044.1895
25.07.2011 08:00:00.000 GMT+0800,1.62969,1.63277,1.62613,1.62799,147732.7969
26.07.2011 08:00:00.000 GMT+0800,1.62799,1.64283,1.62654,1.64177,181446.9531
27.07.2011 08:00:00.000 GMT+0800,1.64177,1.64385,1.63118,1.63248,179446.8438
28.07.2011 08:00:00.000 GMT+0800,1.63248,1.63824,1.62938,1.63582,165747.3125
29.07.2011 08:00:00.000 GMT+0800,1.63582,1.64700,1.62607,1.64219,178756.6563
30.07.2011 08:00:00.000 GMT+0800,1.64219,1.64219,1.64219,1.64219,0
31.07.2011 08:00:00.000 GMT+0800,1.64173,1.64333,1.63860,1.64116,16733.0098
01.08.2011 08:00:00.000 GMT+0800,1.64116,1.64746,1.62370,1.63130,182298.9531
02.08.2011 08:00:00.000 GMT+0800,1.63132,1.63288,1.62240,1.62775,186134.2656
03.08.2011 08:00:00.000 GMT+0800,1.62775,1.64390,1.62504,1.64355,210146.375
04.08.2011 08:00:00.000 GMT+0800,1.64355,1.64370,1.62278,1.62395,220751.1875
05.08.2011 08:00:00.000 GMT+0800,1.62396,1.63965,1.62328,1.63901,223175.4219
06.08.2011 08:00:00.000 GMT+0800,1.63901,1.63901,1.63901,1.63901,0
07.08.2011 08:00:00.000 GMT+0800,1.63892,1.64749,1.63871,1.64218,25883.8496
08.08.2011 08:00:00.000 GMT+0800,1.64217,1.64715,1.62967,1.63183,247724.9531
09.08.2011 08:00:00.000 GMT+0800,1.63186,1.64100,1.61753,1.63022,257756.0469
10.08.2011 08:00:00.000 GMT+0800,1.63022,1.63136,1.61107,1.61108,216021.9844
11.08.2011 08:00:00.000 GMT+0800,1.61108,1.62418,1.61108,1.62285,217626.125
12.08.2011 08:00:00.000 GMT+0800,1.62284,1.63125,1.61660,1.62728,182853.1563
13.08.2011 08:00:00.000 GMT+0800,1.62728,1.62728,1.62728,1.62728,0
14.08.2011 08:00:00.000 GMT+0800,1.62682,1.62939,1.62632,1.62825,12930.79
15.08.2011 08:00:00.000 GMT+0800,1.62830,1.64093,1.62553,1.63775,162435.4219
16.08.2011 08:00:00.000 GMT+0800,1.63775,1.64756,1.63223,1.64407,174179.9531
17.08.2011 08:00:00.000 GMT+0800,1.64407,1.65910,1.63469,1.65325,180425.5156
18.08.2011 08:00:00.000 GMT+0800,1.65325,1.65542,1.64201,1.64758,184102.4375
19.08.2011 08:00:00.000 GMT+0800,1.64759,1.66175,1.64439,1.64619,202977.1563
20.08.2011 08:00:00.000 GMT+0800,1.64619,1.64619,1.64619,1.64619,0
21.08.2011 08:00:00.000 GMT+0800,1.64593,1.64832,1.64537,1.64738,16304.8799
22.08.2011 08:00:00.000 GMT+0800,1.64738,1.65202,1.64354,1.64569,181944.4063
23.08.2011 08:00:00.000 GMT+0800,1.64567,1.65725,1.64536,1.64942,188258.1875
24.08.2011 08:00:00.000 GMT+0800,1.64942,1.65334,1.63520,1.63657,178104.9375
25.08.2011 08:00:00.000 GMT+0800,1.63655,1.63968,1.62600,1.62904,166868.1094
26.08.2011 08:00:00.000 GMT+0800,1.62903,1.63784,1.62074,1.63660,170409.3125
27.08.2011 08:00:00.000 GMT+0800,1.63660,1.63660,1.63660,1.63660,0
28.08.2011 08:00:00.000 GMT+0800,1.63693,1.63698,1.62867,1.63459,12329.4805
29.08.2011 08:00:00.000 GMT+0800,1.63459,1.64541,1.63403,1.63979,125777.4766
30.08.2011 08:00:00.000 GMT+0800,1.63978,1.64190,1.62549,1.63111,153092.7031
31.08.2011 08:00:00.000 GMT+0800,1.63115,1.63337,1.62306,1.62458,162531.6719
01.09.2011 08:00:00.000 GMT+0800,1.62458,1.62521,1.61315,1.61921,157085.875
02.09.2011 08:00:00.000 GMT+0800,1.61920,1.62531,1.61717,1.62170,149425.6406
03.09.2011 08:00:00.000 GMT+0800,1.62170,1.62170,1.62170,1.62170,0
04.09.2011 08:00:00.000 GMT+0800,1.62153,1.62177,1.61359,1.61637,16007.5703
05.09.2011 08:00:00.000 GMT+0800,1.61637,1.61854,1.60614,1.60891,135821.0156
06.09.2011 08:00:00.000 GMT+0800,1.60893,1.61950,1.59211,1.59505,175005.6719
07.09.2011 08:00:00.000 GMT+0800,1.59505,1.60389,1.59180,1.59693,185763.2031
08.09.2011 08:00:00.000 GMT+0800,1.59693,1.60825,1.59129,1.59555,184664.0625
09.09.2011 08:00:00.000 GMT+0800,1.59556,1.59903,1.58436,1.58793,201418.7188
10.09.2011 08:00:00.000 GMT+0800,1.58793,1.58793,1.58793,1.58793,0
11.09.2011 08:00:00.000 GMT+0800,1.58793,1.58806,1.58233,1.58552,20051.5996
12.09.2011 08:00:00.000 GMT+0800,1.58554,1.58855,1.57730,1.58456,210831.6719
13.09.2011 08:00:00.000 GMT+0800,1.58456,1.58691,1.57615,1.57826,207315.125
14.09.2011 08:00:00.000 GMT+0800,1.57828,1.58141,1.57060,1.57697,201661.875
15.09.2011 08:00:00.000 GMT+0800,1.57696,1.58679,1.57300,1.57962,173788.9063
16.09.2011 08:00:00.000 GMT+0800,1.57960,1.58406,1.57449,1.57851,158580.7344
17.09.2011 08:00:00.000 GMT+0800,1.57851,1.57851,1.57851,1.57851,0
18.09.2011 08:00:00.000 GMT+0800,1.57852,1.57857,1.57061,1.57095,18655.5703
19.09.2011 08:00:00.000 GMT+0800,1.57095,1.57553,1.56328,1.56714,167794.9063
20.09.2011 08:00:00.000 GMT+0800,1.56712,1.57469,1.56583,1.57338,171707.0938
21.09.2011 08:00:00.000 GMT+0800,1.57339,1.57413,1.54830,1.54991,187728.2656
22.09.2011 08:00:00.000 GMT+0800,1.54991,1.55030,1.53274,1.53863,216217.2188
23.09.2011 08:00:00.000 GMT+0800,1.53864,1.54906,1.53742,1.54583,200359.6875
24.09.2011 08:00:00.000 GMT+0800,1.54583,1.54583,1.54583,1.54583,0
25.09.2011 08:00:00.000 GMT+0800,1.54649,1.55122,1.54499,1.54745,20703.6504
26.09.2011 08:00:00.000 GMT+0800,1.54745,1.55701,1.54318,1.55500,215100.0625
27.09.2011 08:00:00.000 GMT+0800,1.55500,1.57051,1.55261,1.56320,198696.5625
28.09.2011 08:00:00.000 GMT+0800,1.56320,1.56772,1.55480,1.55496,192040.8125
29.09.2011 08:00:00.000 GMT+0800,1.55495,1.57152,1.55424,1.56088,202085.2813
30.09.2011 08:00:00.000 GMT+0800,1.56088,1.56651,1.55321,1.55801,188306.6719
01.10.2011 08:00:00.000 GMT+0800,1.55801,1.55801,1.55801,1.55801,0
02.10.2011 08:00:00.000 GMT+0800,1.55815,1.55926,1.55444,1.55699,22905.4805
03.10.2011 08:00:00.000 GMT+0800,1.55700,1.55829,1.54195,1.54308,199605.5938
04.10.2011 08:00:00.000 GMT+0800,1.54310,1.54944,1.53400,1.54632,232924.9531
05.10.2011 08:00:00.000 GMT+0800,1.54634,1.54924,1.53941,1.54649,213586.9375
06.10.2011 08:00:00.000 GMT+0800,1.54646,1.55013,1.52714,1.54374,226449.8594
07.10.2011 08:00:00.000 GMT+0800,1.54372,1.56457,1.54228,1.55561,198037.1719
08.10.2011 08:00:00.000 GMT+0800,1.55561,1.55561,1.55561,1.55561,0
09.10.2011 08:00:00.000 GMT+0800,1.55573,1.55631,1.55181,1.55499,29770.9102
10.10.2011 08:00:00.000 GMT+0800,1.55500,1.56883,1.55438,1.56455,187745.8438
11.10.2011 08:00:00.000 GMT+0800,1.56455,1.56633,1.55740,1.55794,194905.875
12.10.2011 08:00:00.000 GMT+0800,1.55794,1.57976,1.55424,1.57342,201282.4375
13.10.2011 08:00:00.000 GMT+0800,1.57336,1.57839,1.56659,1.57427,206468.1875
14.10.2011 08:00:00.000 GMT+0800,1.57431,1.58518,1.57210,1.58202,172599.0313
15.10.2011 08:00:00.000 GMT+0800,1.58202,1.58202,1.58202,1.58202,0
16.10.2011 08:00:00.000 GMT+0800,1.58173,1.58377,1.58065,1.58159,22409.2891
17.10.2011 08:00:00.000 GMT+0800,1.58160,1.58477,1.57305,1.57460,184558.3594
18.10.2011 08:00:00.000 GMT+0800,1.57460,1.58207,1.56314,1.57010,218909.0469
19.10.2011 08:00:00.000 GMT+0800,1.57011,1.58472,1.57000,1.57709,207233.0781
20.10.2011 08:00:00.000 GMT+0800,1.57709,1.58031,1.56814,1.57995,211972.5938
21.10.2011 08:00:00.000 GMT+0800,1.57995,1.59731,1.57535,1.59461,189246.875
22.10.2011 08:00:00.000 GMT+0800,1.59461,1.59461,1.59461,1.59461,0
23.10.2011 08:00:00.000 GMT+0800,1.59507,1.59517,1.59097,1.59403,21053.7402
24.10.2011 08:00:00.000 GMT+0800,1.59404,1.60072,1.58999,1.59960,182155.9844
25.10.2011 08:00:00.000 GMT+0800,1.59965,1.60386,1.59560,1.60018,191343.7344
26.10.2011 08:00:00.000 GMT+0800,1.60018,1.60413,1.58904,1.59702,173553
27.10.2011 08:00:00.000 GMT+0800,1.59701,1.61408,1.59672,1.60975,219529.7656
28.10.2011 08:00:00.000 GMT+0800,1.60974,1.61517,1.60710,1.61289,189421.5156
29.10.2011 08:00:00.000 GMT+0800,1.61289,1.61289,1.61289,1.61289,0
30.10.2011 08:00:00.000 GMT+0800,1.61256,1.61348,1.61084,1.61097,8230.6797
31.10.2011 08:00:00.000 GMT+0800,1.61097,1.61659,1.59649,1.60750,233634.7031
01.11.2011 08:00:00.000 GMT+0800,1.60750,1.60921,1.58902,1.59398,246615.8906
02.11.2011 08:00:00.000 GMT+0800,1.59393,1.60470,1.58828,1.59057,215103.7969
03.11.2011 08:00:00.000 GMT+0800,1.59060,1.60610,1.58760,1.60340,223423.4844
04.11.2011 08:00:00.000 GMT+0800,1.60338,1.60630,1.59458,1.60302,189016.1563
05.11.2011 08:00:00.000 GMT+0800,1.60302,1.60302,1.60302,1.60302,0
06.11.2011 08:00:00.000 GMT+0800,1.60282,1.60726,1.60104,1.60324,24184.9609
07.11.2011 08:00:00.000 GMT+0800,1.60330,1.60788,1.59794,1.60628,197184.7344
08.11.2011 08:00:00.000 GMT+0800,1.60628,1.61293,1.60353,1.60976,186911
09.11.2011 08:00:00.000 GMT+0800,1.60974,1.61193,1.59010,1.59111,213987.0469
10.11.2011 08:00:00.000 GMT+0800,1.59111,1.59847,1.58682,1.59370,212012.0625
11.11.2011 08:00:00.000 GMT+0800,1.59368,1.60926,1.58953,1.60613,172659.8906
12.11.2011 08:00:00.000 GMT+0800,1.60613,1.60613,1.60613,1.60613,0
13.11.2011 08:00:00.000 GMT+0800,1.60764,1.60899,1.60597,1.60754,19706.0801
14.11.2011 08:00:00.000 GMT+0800,1.60756,1.60916,1.58805,1.58973,194705.7188
15.11.2011 08:00:00.000 GMT+0800,1.58976,1.59315,1.57979,1.58020,208531.4844
16.11.2011 08:00:00.000 GMT+0800,1.58017,1.58155,1.56948,1.57051,235997.2813
17.11.2011 08:00:00.000 GMT+0800,1.57051,1.58116,1.56905,1.57479,242447.4063
18.11.2011 08:00:00.000 GMT+0800,1.57479,1.58876,1.57373,1.58022,235958.5781
19.11.2011 08:00:00.000 GMT+0800,1.58022,1.58022,1.58022,1.58022,0
20.11.2011 08:00:00.000 GMT+0800,1.57882,1.57994,1.57570,1.57737,19878.9199
21.11.2011 08:00:00.000 GMT+0800,1.57737,1.57753,1.56122,1.56368,226485.0938
22.11.2011 08:00:00.000 GMT+0800,1.56368,1.56911,1.55821,1.56452,236132.9063
23.11.2011 08:00:00.000 GMT+0800,1.56452,1.56548,1.54944,1.55206,240417.4844
24.11.2011 08:00:00.000 GMT+0800,1.55196,1.55657,1.54700,1.54751,185318.9844
25.11.2011 08:00:00.000 GMT+0800,1.54751,1.55179,1.54229,1.54363,191259.0938
26.11.2011 08:00:00.000 GMT+0800,1.54363,1.54363,1.54363,1.54363,0
27.11.2011 08:00:00.000 GMT+0800,1.54730,1.55004,1.54587,1.54839,29745.4395
28.11.2011 08:00:00.000 GMT+0800,1.54839,1.55942,1.54589,1.54978,224063.8125
29.11.2011 08:00:00.000 GMT+0800,1.54978,1.56561,1.54689,1.55955,230911.3594
30.11.2011 08:00:00.000 GMT+0800,1.55955,1.57794,1.55257,1.57031,239978.6563
01.12.2011 08:00:00.000 GMT+0800,1.57032,1.57558,1.56364,1.56828,210507.7344
02.12.2011 08:00:00.000 GMT+0800,1.56826,1.57253,1.55763,1.55908,192593.6875
03.12.2011 08:00:00.000 GMT+0800,1.55908,1.55908,1.55908,1.55908,0
04.12.2011 08:00:00.000 GMT+0800,1.55940,1.56327,1.55855,1.56044,12605.8203
05.12.2011 08:00:00.000 GMT+0800,1.56044,1.57167,1.55867,1.56420,184712.0781
06.12.2011 08:00:00.000 GMT+0800,1.56425,1.56640,1.55610,1.56019,214440.4688
07.12.2011 08:00:00.000 GMT+0800,1.56019,1.57231,1.55942,1.56982,203380.2188
08.12.2011 08:00:00.000 GMT+0800,1.56982,1.57694,1.56099,1.56351,216401.4375
09.12.2011 08:00:00.000 GMT+0800,1.56349,1.57345,1.55845,1.56641,215054.3125
10.12.2011 08:00:00.000 GMT+0800,1.56641,1.56641,1.56641,1.56641,0
11.12.2011 08:00:00.000 GMT+0800,1.56673,1.56675,1.56281,1.56521,20082.9395
12.12.2011 08:00:00.000 GMT+0800,1.56520,1.56571,1.55370,1.55741,240131.5469
13.12.2011 08:00:00.000 GMT+0800,1.55739,1.56291,1.54505,1.54766,250416.8125
14.12.2011 08:00:00.000 GMT+0800,1.54766,1.55310,1.54090,1.54717,225318.0156
15.12.2011 08:00:00.000 GMT+0800,1.54717,1.55291,1.54332,1.55225,214857.7188
16.12.2011 08:00:00.000 GMT+0800,1.55229,1.55571,1.54831,1.55427,194325.0469
17.12.2011 08:00:00.000 GMT+0800,1.55427,1.55427,1.55427,1.55427,0
18.12.2011 08:00:00.000 GMT+0800,1.55345,1.55435,1.55134,1.55203,17603.1699
19.12.2011 08:00:00.000 GMT+0800,1.55203,1.55446,1.54645,1.55071,205364.5781
20.12.2011 08:00:00.000 GMT+0800,1.55071,1.57005,1.55025,1.56681,203950.1406
21.12.2011 08:00:00.000 GMT+0800,1.56681,1.57737,1.56476,1.56661,222086.0156
22.12.2011 08:00:00.000 GMT+0800,1.56661,1.57280,1.56489,1.56774,170694.6719
23.12.2011 08:00:00.000 GMT+0800,1.56780,1.57073,1.55785,1.55791,126347.7969
24.12.2011 08:00:00.000 GMT+0800,1.55791,1.55791,1.55791,1.55791,0
25.12.2011 08:00:00.000 GMT+0800,1.55939,1.55999,1.55809,1.55913,1474.5699
26.12.2011 08:00:00.000 GMT+0800,1.55930,1.56455,1.55894,1.56259,30186.1504
27.12.2011 08:00:00.000 GMT+0800,1.56264,1.56850,1.55951,1.56613,89182.0234
28.12.2011 08:00:00.000 GMT+0800,1.56613,1.56915,1.54362,1.54362,165465.9531
29.12.2011 08:00:00.000 GMT+0800,1.54362,1.54758,1.53617,1.54137,166117.5156
30.12.2011 08:00:00.000 GMT+0800,1.54130,1.55716,1.54009,1.55422,145615.6719
31.12.2011 08:00:00.000 GMT+0800,1.55422,1.55422,1.55422,1.55422,0
01.01.2012 08:00:00.000 GMT+0800,1.55240,1.55262,1.54840,1.55011,3560.22
02.01.2012 08:00:00.000 GMT+0800,1.55011,1.55429,1.54671,1.55162,41587.0117
03.01.2012 08:00:00.000 GMT+0800,1.55163,1.56694,1.55047,1.56444,194121.125
04.01.2012 08:00:00.000 GMT+0800,1.56444,1.56686,1.55790,1.56082,206958.2969
05.01.2012 08:00:00.000 GMT+0800,1.56085,1.56287,1.54670,1.54979,210382.5156
06.01.2012 08:00:00.000 GMT+0800,1.54980,1.55253,1.53750,1.54336,194811.2656
07.01.2012 08:00:00.000 GMT+0800,1.54336,1.54336,1.54336,1.54336,0
08.01.2012 08:00:00.000 GMT+0800,1.54027,1.54291,1.53984,1.54159,15998.2695
09.01.2012 08:00:00.000 GMT+0800,1.54159,1.54695,1.53950,1.54558,201713.2969
10.01.2012 08:00:00.000 GMT+0800,1.54558,1.55002,1.54460,1.54707,204473.7656
11.01.2012 08:00:00.000 GMT+0800,1.54706,1.54875,1.53090,1.53335,214285.0156
12.01.2012 08:00:00.000 GMT+0800,1.53335,1.53672,1.52790,1.53401,228509.9063
13.01.2012 08:00:00.000 GMT+0800,1.53401,1.54093,1.52336,1.53151,232216.9063
14.01.2012 08:00:00.000 GMT+0800,1.53151,1.53151,1.53151,1.53151,0
15.01.2012 08:00:00.000 GMT+0800,1.52843,1.53010,1.52696,1.53009,17850.5605
16.01.2012 08:00:00.000 GMT+0800,1.53009,1.53522,1.52817,1.53204,167092.125
17.01.2012 08:00:00.000 GMT+0800,1.53204,1.54039,1.53162,1.53383,210287.7344
18.01.2012 08:00:00.000 GMT+0800,1.53382,1.54414,1.53270,1.54276,231080.5781
19.01.2012 08:00:00.000 GMT+0800,1.54276,1.54922,1.54150,1.54823,215722.9375
20.01.2012 08:00:00.000 GMT+0800,1.54825,1.55781,1.54500,1.55721,197904.3906
21.01.2012 08:00:00.000 GMT+0800,1.55721,1.55721,1.55721,1.55721,0
22.01.2012 08:00:00.000 GMT+0800,1.55513,1.55655,1.55139,1.55425,25357.0391
23.01.2012 08:00:00.000 GMT+0800,1.55426,1.56019,1.55164,1.55765,207102.0625
24.01.2012 08:00:00.000 GMT+0800,1.55772,1.56277,1.55327,1.56239,211769.5313
25.01.2012 08:00:00.000 GMT+0800,1.56235,1.56784,1.55314,1.56565,231682.8438
26.01.2012 08:00:00.000 GMT+0800,1.56565,1.57344,1.56500,1.56749,217703.6563
27.01.2012 08:00:00.000 GMT+0800,1.56749,1.57390,1.56410,1.57302,207462.4688
28.01.2012 08:00:00.000 GMT+0800,1.57302,1.57302,1.57302,1.57302,0
29.01.2012 08:00:00.000 GMT+0800,1.57191,1.57357,1.57124,1.57221,17028.1992
30.01.2012 08:00:00.000 GMT+0800,1.57221,1.57252,1.56536,1.57050,210281.2031
31.01.2012 08:00:00.000 GMT+0800,1.57050,1.57961,1.57002,1.57594,234792.1094
01.02.2012 08:00:00.000 GMT+0800,1.57594,1.58826,1.57061,1.58449,244635.2188
02.02.2012 08:00:00.000 GMT+0800,1.58449,1.58584,1.57950,1.58019,215370.8438
03.02.2012 08:00:00.000 GMT+0800,1.58019,1.58600,1.57500,1.57963,200844.8438
04.02.2012 08:00:00.000 GMT+0800,1.57963,1.57963,1.57963,1.57963,0
05.02.2012 08:00:00.000 GMT+0800,1.57760,1.58230,1.57667,1.57995,18304.3398
06.02.2012 08:00:00.000 GMT+0800,1.57993,1.58405,1.57298,1.58111,181771.4531
07.02.2012 08:00:00.000 GMT+0800,1.58110,1.59046,1.57878,1.58903,192093.7656
08.02.2012 08:00:00.000 GMT+0800,1.58903,1.59281,1.57944,1.58084,174697.0938
09.02.2012 08:00:00.000 GMT+0800,1.58084,1.58849,1.57915,1.58112,183573.125
10.02.2012 08:00:00.000 GMT+0800,1.58112,1.58489,1.57298,1.57513,161167.5313
11.02.2012 08:00:00.000 GMT+0800,1.57513,1.57513,1.57513,1.57513,0
12.02.2012 08:00:00.000 GMT+0800,1.57591,1.57979,1.57552,1.57763,20705.1504
13.02.2012 08:00:00.000 GMT+0800,1.57764,1.58268,1.57157,1.57214,158038.9063
14.02.2012 08:00:00.000 GMT+0800,1.57216,1.57698,1.56442,1.56892,178901.4844
15.02.2012 08:00:00.000 GMT+0800,1.56892,1.57355,1.56700,1.56838,186173.125
16.02.2012 08:00:00.000 GMT+0800,1.56837,1.58162,1.56550,1.58045,183723.4219
17.02.2012 08:00:00.000 GMT+0800,1.58045,1.58618,1.57890,1.58241,156986.875
18.02.2012 08:00:00.000 GMT+0800,1.58241,1.58241,1.58241,1.58241,0
19.02.2012 08:00:00.000 GMT+0800,1.58254,1.58777,1.58210,1.58652,27765.8594
20.02.2012 08:00:00.000 GMT+0800,1.58652,1.58798,1.58194,1.58282,117055.5078
21.02.2012 08:00:00.000 GMT+0800,1.58280,1.58647,1.57723,1.57900,169702.625
22.02.2012 08:00:00.000 GMT+0800,1.57900,1.58136,1.56480,1.56690,154675.3906
23.02.2012 08:00:00.000 GMT+0800,1.56690,1.57505,1.56498,1.57437,143563.8438
24.02.2012 08:00:00.000 GMT+0800,1.57430,1.58985,1.57211,1.58691,138646.7969
25.02.2012 08:00:00.000 GMT+0800,1.58691,1.58691,1.58691,1.58691,0
26.02.2012 08:00:00.000 GMT+0800,1.58693,1.59008,1.58687,1.58832,31299.1094
27.02.2012 08:00:00.000 GMT+0800,1.58832,1.58872,1.58098,1.58296,157855.2188
28.02.2012 08:00:00.000 GMT+0800,1.58297,1.59226,1.57990,1.59209,148740.8125
29.02.2012 08:00:00.000 GMT+0800,1.59213,1.59916,1.59042,1.59204,172270.75
01.03.2012 08:00:00.000 GMT+0800,1.59204,1.59748,1.58960,1.59579,158578.6563
02.03.2012 08:00:00.000 GMT+0800,1.59579,1.59658,1.58229,1.58269,139778.6719
03.03.2012 08:00:00.000 GMT+0800,1.58269,1.58269,1.58269,1.58269,0
04.03.2012 08:00:00.000 GMT+0800,1.58312,1.58458,1.58279,1.58301,15963.4697
05.03.2012 08:00:00.000 GMT+0800,1.58297,1.58768,1.57850,1.58730,113383.3906
06.03.2012 08:00:00.000 GMT+0800,1.58730,1.58815,1.56960,1.57191,133354.4063
07.03.2012 08:00:00.000 GMT+0800,1.57190,1.57586,1.56974,1.57300,125000.9688
08.03.2012 08:00:00.000 GMT+0800,1.57301,1.58329,1.57235,1.58209,130192.1484
09.03.2012 08:00:00.000 GMT+0800,1.58208,1.58282,1.56619,1.56799,134170.4375
10.03.2012 08:00:00.000 GMT+0800,1.56799,1.56799,1.56799,1.56799,0
11.03.2012 08:00:00.000 GMT+0800,1.56711,1.56751,1.56557,1.56661,13118.3203
12.03.2012 08:00:00.000 GMT+0800,1.56660,1.56951,1.56020,1.56501,130279.7266
13.03.2012 08:00:00.000 GMT+0800,1.56502,1.57469,1.56200,1.57031,145333.0938
14.03.2012 08:00:00.000 GMT+0800,1.57032,1.57434,1.56488,1.56510,144383.9531
15.03.2012 08:00:00.000 GMT+0800,1.56510,1.57364,1.56338,1.57018,136505.2031
16.03.2012 08:00:00.000 GMT+0800,1.57019,1.58607,1.56939,1.58302,127944.8828
17.03.2012 08:00:00.000 GMT+0800,1.58302,1.58302,1.58302,1.58302,0
18.03.2012 08:00:00.000 GMT+0800,1.58413,1.58522,1.58139,1.58344,9867.8604
19.03.2012 08:00:00.000 GMT+0800,1.58344,1.59138,1.58205,1.58856,118418.1406
20.03.2012 08:00:00.000 GMT+0800,1.58856,1.58963,1.58306,1.58635,121487.1328
21.03.2012 08:00:00.000 GMT+0800,1.58635,1.59228,1.58160,1.58725,155802.0938
22.03.2012 08:00:00.000 GMT+0800,1.58727,1.58918,1.57699,1.58225,149611.5625
23.03.2012 08:00:00.000 GMT+0800,1.58225,1.59088,1.58056,1.58670,136968.0938
24.03.2012 08:00:00.000 GMT+0800,1.58670,1.58670,1.58670,1.58670,0
25.03.2012 08:00:00.000 GMT+0800,1.58676,1.58831,1.58660,1.58776,9581.9404
26.03.2012 08:00:00.000 GMT+0800,1.58776,1.59731,1.58008,1.59594,136657.5938
27.03.2012 08:00:00.000 GMT+0800,1.59595,1.60006,1.59420,1.59521,133354.4375
28.03.2012 08:00:00.000 GMT+0800,1.59521,1.59637,1.58420,1.58903,146026.4375
29.03.2012 08:00:00.000 GMT+0800,1.58903,1.59632,1.58598,1.59563,137028.5156
30.03.2012 08:00:00.000 GMT+0800,1.59563,1.60367,1.59545,1.60039,133808.9844
31.03.2012 08:00:00.000 GMT+0800,1.60039,1.60039,1.60039,1.60039,0
01.04.2012 08:00:00.000 GMT+0800,1.60054,1.60273,1.60047,1.60101,9988.6504
02.04.2012 08:00:00.000 GMT+0800,1.60101,1.60622,1.59785,1.60345,125911.1719
03.04.2012 08:00:00.000 GMT+0800,1.60345,1.60459,1.58912,1.59028,146329.3438
04.04.2012 08:00:00.000 GMT+0800,1.59028,1.59094,1.58325,1.59019,138645.875
05.04.2012 08:00:00.000 GMT+0800,1.59017,1.59080,1.58050,1.58274,120836.5078
06.04.2012 08:00:00.000 GMT+0800,1.58274,1.58904,1.58243,1.58681,48708.9297
07.04.2012 08:00:00.000 GMT+0800,1.58681,1.58681,1.58681,1.58681,0
08.04.2012 08:00:00.000 GMT+0800,1.58687,1.58923,1.58520,1.58756,10730.0195
09.04.2012 08:00:00.000 GMT+0800,1.58758,1.59133,1.58351,1.59054,66458.3281
10.04.2012 08:00:00.000 GMT+0800,1.59054,1.59298,1.58084,1.58525,157638.6094
11.04.2012 08:00:00.000 GMT+0800,1.58522,1.59377,1.58511,1.59229,141859.2031
12.04.2012 08:00:00.000 GMT+0800,1.59230,1.59842,1.59117,1.59567,139048.7031
13.04.2012 08:00:00.000 GMT+0800,1.59570,1.59687,1.58403,1.58532,133547.6406
14.04.2012 08:00:00.000 GMT+0800,1.58532,1.58532,1.58532,1.58532,0
