Local time,Open,High,Low,Close,Volume
11.12.2009 08:00:00.000 GMT+0800,1.05135,1.06225,1.04808,1.05940,161686.9063
12.12.2009 08:00:00.000 GMT+0800,1.05940,1.05940,1.05940,1.05940,0
13.12.2009 08:00:00.000 GMT+0800,1.06050,1.06105,1.05725,1.05870,13342.4004
14.12.2009 08:00:00.000 GMT+0800,1.05870,1.06615,1.05636,1.05895,223666.7969
15.12.2009 08:00:00.000 GMT+0800,1.05895,1.06515,1.05520,1.06055,187614.125
16.12.2009 08:00:00.000 GMT+0800,1.06050,1.06425,1.05705,1.06195,232740.0938
17.12.2009 08:00:00.000 GMT+0800,1.06195,1.07460,1.06095,1.07020,251424.3906
18.12.2009 08:00:00.000 GMT+0800,1.07020,1.07165,1.06280,1.06608,201639.2656
19.12.2009 08:00:00.000 GMT+0800,1.06608,1.06608,1.06608,1.06608,0
20.12.2009 08:00:00.000 GMT+0800,1.06588,1.06800,1.06436,1.06700,8741.5996
21.12.2009 08:00:00.000 GMT+0800,1.06700,1.06985,1.05355,1.06165,200712.75
22.12.2009 08:00:00.000 GMT+0800,1.06165,1.06340,1.05410,1.05710,182671.9531
23.12.2009 08:00:00.000 GMT+0800,1.05710,1.05770,1.04700,1.04875,129149.6406
24.12.2009 08:00:00.000 GMT+0800,1.04875,1.05065,1.04475,1.05003,73798.7969
25.12.2009 08:00:00.000 GMT+0800,1.05002,1.05032,1.04707,1.04980,177098.1563
26.12.2009 08:00:00.000 GMT+0800,1.04980,1.04980,1.04980,1.04980,0
27.12.2009 08:00:00.000 GMT+0800,1.04975,1.04988,1.04728,1.04815,7380.7998
28.12.2009 08:00:00.000 GMT+0800,1.04835,1.04995,1.04180,1.04295,81405.0703
29.12.2009 08:00:00.000 GMT+0800,1.04295,1.04445,1.03650,1.04425,143041.7031
30.12.2009 08:00:00.000 GMT+0800,1.04435,1.05775,1.04395,1.05475,140707.8281
31.12.2009 08:00:00.000 GMT+0800,1.05475,1.05485,1.04550,1.05148,78708.7578
01.01.2010 08:00:00.000 GMT+0800,1.05150,1.05168,1.05127,1.05158,138232.2031
02.01.2010 08:00:00.000 GMT+0800,1.05158,1.05158,1.05158,1.05158,0
03.01.2010 08:00:00.000 GMT+0800,1.05155,1.05183,1.04585,1.04715,5871.7998
04.01.2010 08:00:00.000 GMT+0800,1.04715,1.05165,1.03510,1.04105,175450.7344
05.01.2010 08:00:00.000 GMT+0800,1.04105,1.04105,1.03345,1.03945,178357.0938
06.01.2010 08:00:00.000 GMT+0800,1.03945,1.04085,1.03120,1.03185,200447.5938
07.01.2010 08:00:00.000 GMT+0800,1.03180,1.03730,1.02910,1.03415,205842.7031
08.01.2010 08:00:00.000 GMT+0800,1.03415,1.03835,1.02892,1.02925,210982.5156
09.01.2010 08:00:00.000 GMT+0800,1.02925,1.02925,1.02925,1.02925,0
10.01.2010 08:00:00.000 GMT+0800,1.02997,1.03127,1.02640,1.02795,20930.8008
11.01.2010 08:00:00.000 GMT+0800,1.02795,1.03435,1.02515,1.03385,171752.9063
12.01.2010 08:00:00.000 GMT+0800,1.03385,1.04135,1.03125,1.03925,191430.7188
13.01.2010 08:00:00.000 GMT+0800,1.03925,1.04110,1.02890,1.03095,197984.125
14.01.2010 08:00:00.000 GMT+0800,1.03095,1.03215,1.02235,1.02360,220637.7031
15.01.2010 08:00:00.000 GMT+0800,1.02365,1.03135,1.02316,1.03068,156184.9219
16.01.2010 08:00:00.000 GMT+0800,1.03068,1.03068,1.03068,1.03068,0
17.01.2010 08:00:00.000 GMT+0800,1.02911,1.03055,1.02792,1.02930,16704.9707
18.01.2010 08:00:00.000 GMT+0800,1.02930,1.03140,1.02453,1.02495,78151.9219
19.01.2010 08:00:00.000 GMT+0800,1.02505,1.03475,1.02482,1.03165,166195.1406
20.01.2010 08:00:00.000 GMT+0800,1.03165,1.04880,1.03120,1.04505,238925.0625
21.01.2010 08:00:00.000 GMT+0800,1.04505,1.05240,1.04370,1.05045,231535.8438
22.01.2010 08:00:00.000 GMT+0800,1.05050,1.06020,1.04604,1.05635,211110.9375
23.01.2010 08:00:00.000 GMT+0800,1.05635,1.05635,1.05635,1.05635,0
24.01.2010 08:00:00.000 GMT+0800,1.05755,1.05953,1.05530,1.05655,9281.5
25.01.2010 08:00:00.000 GMT+0800,1.05635,1.06120,1.05325,1.05695,183878.7344
26.01.2010 08:00:00.000 GMT+0800,1.05690,1.06915,1.05426,1.06205,232978.6875
27.01.2010 08:00:00.000 GMT+0800,1.06205,1.06875,1.06080,1.06365,188904.2344
28.01.2010 08:00:00.000 GMT+0800,1.06375,1.06780,1.05560,1.06610,210586.6094
29.01.2010 08:00:00.000 GMT+0800,1.06610,1.07045,1.06225,1.06930,209645.5156
30.01.2010 08:00:00.000 GMT+0800,1.06930,1.06930,1.06930,1.06930,0
31.01.2010 08:00:00.000 GMT+0800,1.06980,1.07166,1.06800,1.06805,25781
01.02.2010 08:00:00.000 GMT+0800,1.06805,1.07210,1.06006,1.06190,210684.0313
02.02.2010 08:00:00.000 GMT+0800,1.06190,1.06390,1.05640,1.05725,186912.3438
03.02.2010 08:00:00.000 GMT+0800,1.05725,1.06345,1.05445,1.06170,156944.2031
04.02.2010 08:00:00.000 GMT+0800,1.06170,1.07520,1.05955,1.07200,196834.2969
05.02.2010 08:00:00.000 GMT+0800,1.07200,1.07800,1.06435,1.07040,225564.7969
06.02.2010 08:00:00.000 GMT+0800,1.07040,1.07040,1.07040,1.07040,0
07.02.2010 08:00:00.000 GMT+0800,1.07005,1.07170,1.06662,1.07140,19312.8008
08.02.2010 08:00:00.000 GMT+0800,1.07145,1.07730,1.06560,1.07465,229755.4531
09.02.2010 08:00:00.000 GMT+0800,1.07465,1.07565,1.06440,1.06735,238178.7031
10.02.2010 08:00:00.000 GMT+0800,1.06735,1.07075,1.05970,1.06205,255663.5625
11.02.2010 08:00:00.000 GMT+0800,1.06205,1.06205,1.04785,1.05025,233219.8125
12.02.2010 08:00:00.000 GMT+0800,1.05025,1.05780,1.04800,1.04992,242289.1719
13.02.2010 08:00:00.000 GMT+0800,1.04992,1.04992,1.04992,1.04992,0
14.02.2010 08:00:00.000 GMT+0800,1.04997,1.05180,1.04970,1.05075,16090.75
15.02.2010 08:00:00.000 GMT+0800,1.05070,1.05320,1.04620,1.04940,91309.9219
16.02.2010 08:00:00.000 GMT+0800,1.04940,1.04980,1.04095,1.04350,191685.4375
17.02.2010 08:00:00.000 GMT+0800,1.04340,1.04705,1.04115,1.04605,154866.6094
18.02.2010 08:00:00.000 GMT+0800,1.04595,1.05175,1.03965,1.04995,175657.0313
19.02.2010 08:00:00.000 GMT+0800,1.04990,1.05295,1.03820,1.03820,174251.7344
20.02.2010 08:00:00.000 GMT+0800,1.03820,1.03820,1.03820,1.03820,0
21.02.2010 08:00:00.000 GMT+0800,1.03917,1.03975,1.03722,1.03885,23341.4004
22.02.2010 08:00:00.000 GMT+0800,1.03885,1.04405,1.03688,1.04195,232916.3125
23.02.2010 08:00:00.000 GMT+0800,1.04195,1.05790,1.03805,1.05480,209502.5469
24.02.2010 08:00:00.000 GMT+0800,1.05480,1.05935,1.05095,1.05265,201321.6563
25.02.2010 08:00:00.000 GMT+0800,1.05265,1.06800,1.05125,1.06115,194722.0313
26.02.2010 08:00:00.000 GMT+0800,1.06130,1.06175,1.05077,1.05143,188346.9531
27.02.2010 08:00:00.000 GMT+0800,1.05143,1.05143,1.05143,1.05143,0
28.02.2010 08:00:00.000 GMT+0800,1.05130,1.05510,1.05035,1.05120,19089.4707
01.03.2010 08:00:00.000 GMT+0800,1.05125,1.05725,1.04062,1.04185,218729.5938
02.03.2010 08:00:00.000 GMT+0800,1.04185,1.04420,1.03080,1.03485,242384.7031
03.03.2010 08:00:00.000 GMT+0800,1.03480,1.03605,1.02740,1.03205,175421.0469
04.03.2010 08:00:00.000 GMT+0800,1.03205,1.03390,1.02695,1.03130,140941.3125
05.03.2010 08:00:00.000 GMT+0800,1.03130,1.03305,1.02605,1.02818,118801.3984
06.03.2010 08:00:00.000 GMT+0800,1.02818,1.02818,1.02818,1.02818,0
07.03.2010 08:00:00.000 GMT+0800,1.02955,1.02968,1.02623,1.02675,17512.9609
08.03.2010 08:00:00.000 GMT+0800,1.02675,1.02935,1.02500,1.02780,172939.375
09.03.2010 08:00:00.000 GMT+0800,1.02780,1.03190,1.02345,1.02670,164326.7344
10.03.2010 08:00:00.000 GMT+0800,1.02670,1.02905,1.02160,1.02550,136373.1563
11.03.2010 08:00:00.000 GMT+0800,1.02545,1.03210,1.02285,1.02350,154261.7031
12.03.2010 08:00:00.000 GMT+0800,1.02355,1.02465,1.01540,1.01887,207024.9844
13.03.2010 08:00:00.000 GMT+0800,1.01887,1.01887,1.01887,1.01887,0
14.03.2010 08:00:00.000 GMT+0800,1.01880,1.01927,1.01618,1.01655,11861.9102
15.03.2010 08:00:00.000 GMT+0800,1.01660,1.02315,1.01644,1.01895,167624.9063
16.03.2010 08:00:00.000 GMT+0800,1.01895,1.02020,1.01301,1.01335,187929.6563
17.03.2010 08:00:00.000 GMT+0800,1.01345,1.01425,1.00705,1.01013,194849.4063
18.03.2010 08:00:00.000 GMT+0800,1.01035,1.01505,1.00890,1.01350,145530.7969
19.03.2010 08:00:00.000 GMT+0800,1.01350,1.01880,1.00615,1.01697,172317.0469
20.03.2010 08:00:00.000 GMT+0800,1.01697,1.01697,1.01697,1.01697,0
21.03.2010 08:00:00.000 GMT+0800,1.01748,1.01755,1.01462,1.01675,15820.2998
22.03.2010 08:00:00.000 GMT+0800,1.01675,1.02435,1.01455,1.01685,211921.0938
23.03.2010 08:00:00.000 GMT+0800,1.01690,1.02280,1.01510,1.01630,185016.9219
24.03.2010 08:00:00.000 GMT+0800,1.01640,1.02815,1.01570,1.02355,179931.9531
25.03.2010 08:00:00.000 GMT+0800,1.02355,1.02485,1.01700,1.02340,187284.7969
