Local time,Open,High,Low,Close,Volume
03.10.2009 08:00:00.000 GMT+0800,1.03461,1.03461,1.03461,1.03461,0
04.10.2009 08:00:00.000 GMT+0800,1.03492,1.03561,1.03094,1.03415,43112.3008
05.10.2009 08:00:00.000 GMT+0800,1.03415,1.03575,1.03060,1.03150,369473.8125
06.10.2009 08:00:00.000 GMT+0800,1.03150,1.03185,1.02365,1.02665,408866.8125
07.10.2009 08:00:00.000 GMT+0800,1.02665,1.03590,1.02630,1.03115,420884.6563
08.10.2009 08:00:00.000 GMT+0800,1.03115,1.03205,1.02300,1.02735,429301.6563
09.10.2009 08:00:00.000 GMT+0800,1.02745,1.03515,1.02700,1.03117,409191.8438
10.10.2009 08:00:00.000 GMT+0800,1.03117,1.03117,1.03117,1.03117,0
11.10.2009 08:00:00.000 GMT+0800,1.03148,1.03220,1.02922,1.03200,81978.8984
12.10.2009 08:00:00.000 GMT+0800,1.03205,1.03525,1.02330,1.02565,336806.375
13.10.2009 08:00:00.000 GMT+0800,1.02565,1.02775,1.01930,1.02180,421596.875
14.10.2009 08:00:00.000 GMT+0800,1.02175,1.02265,1.01270,1.01425,381215.1875
15.10.2009 08:00:00.000 GMT+0800,1.01425,1.01960,1.01170,1.01405,399388.9063
16.10.2009 08:00:00.000 GMT+0800,1.01405,1.02235,1.01285,1.01754,442755.9063
17.10.2009 08:00:00.000 GMT+0800,1.01754,1.01754,1.01754,1.01754,0
18.10.2009 08:00:00.000 GMT+0800,1.01815,1.01955,1.01660,1.01800,31427
19.10.2009 08:00:00.000 GMT+0800,1.01800,1.02280,1.01010,1.01130,411570.875
20.10.2009 08:00:00.000 GMT+0800,1.01125,1.01675,1.00820,1.01240,450791.0938
21.10.2009 08:00:00.000 GMT+0800,1.01240,1.01535,1.00350,1.00580,457470.0313
22.10.2009 08:00:00.000 GMT+0800,1.00585,1.01225,1.00395,1.00450,409668.3438
23.10.2009 08:00:00.000 GMT+0800,1.00455,1.01015,1.00325,1.00844,430200.2813
24.10.2009 08:00:00.000 GMT+0800,1.00844,1.00844,1.00844,1.00844,0
25.10.2009 08:00:00.000 GMT+0800,1.00842,1.00969,1.00740,1.00895,58994.3008
26.10.2009 08:00:00.000 GMT+0800,1.00895,1.02020,1.00515,1.01890,394950.6875
